UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,ma_5_Sensor1,ma_5_Sensor2,ma_5_Sensor3,ma_5_Sensor4,ma_5_Sensor5,ma_5_Sensor6,ma_5_Sensor7,ma_5_Sensor8,ma_5_Sensor9,ma_5_Sensor10,ma_5_Sensor11,ma_5_Sensor12,ma_5_Sensor13,ma_5_Sensor14,ma_5_Sensor15,ma_5_Sensor16,ma_5_Sensor17,ma_5_Sensor18,ma_5_Sensor19,ma_5_Sensor20,ma_5_Sensor21,sd_10_Sensor1,sd_10_Sensor2,sd_10_Sensor3,sd_10_Sensor4,sd_10_Sensor5,sd_10_Sensor6,sd_10_Sensor7,sd_10_Sensor8,sd_10_Sensor9,sd_10_Sensor10,sd_10_Sensor11,sd_10_Sensor12,sd_10_Sensor13,sd_10_Sensor14,sd_10_Sensor15,sd_10_Sensor16,sd_10_Sensor17,sd_10_Sensor18,sd_10_Sensor19,sd_10_Sensor20,sd_10_Sensor21,prob_250_Sensor1,prob_250_Sensor2,prob_250_Sensor3,prob_250_Sensor4,prob_250_Sensor5,prob_250_Sensor6,prob_250_Sensor7,prob_250_Sensor8,prob_250_Sensor9,prob_250_Sensor10,prob_250_Sensor11,prob_250_Sensor12,prob_250_Sensor13,prob_250_Sensor14,prob_250_Sensor15,prob_250_Sensor16,prob_250_Sensor17,prob_250_Sensor18,prob_250_Sensor19,prob_250_Sensor20,prob_250_Sensor21,RUL
69,54,-0.0029,-0.0003,100.0,518.67,642.31,1593.68,1403.96,14.62,21.61,553.66,2388.12,9048.62,1.30,47.37,521.84,2388.16,8128.39,8.4387,0.03,393,2388,100.00,38.95,23.1958,518.67,642.238,1589.5040000000001,1402.386,14.62,21.61,553.442,2388.1099999999997,9045.748000000001,1.3,47.446,521.7940000000001,2388.112,8130.147999999999,8.427539999999999,0.03,392.2,2388.0,100.0,38.903999999999996,23.26468,0.0,0.32511690205216287,5.137153005313386,2.9711783857587726,1.7763568394002505E-15,3.552713678800501E-15,0.36682966074187107,0.025298221281342,2.606992328335651,2.220446049250313E-16,0.10169070754007126,0.2742280073224039,0.028999999999993226,3.768615660955589,0.013176422124385731,6.938893903907228E-18,0.7999999999999998,0.0,0.0,0.118342722632192,0.05897269622460878,1.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,1.0,1.0,0.018518518518518517,0.09259259259259259,0.018518518518518517,1.0,0.037037037037037035,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.018518518518518517,1.0,0.25925925925925924,1.0,1.0,0.037037037037037035,0.018518518518518517,121 
70,152,0.0020,-0.0001,100.0,518.67,642.71,1588.56,1406.49,14.62,21.61,553.01,2388.10,9054.84,1.30,47.67,521.65,2388.11,8133.88,8.4349,0.03,394,2388,100.00,38.85,23.2231,518.67,642.894,1589.53,1407.922,14.62,21.61,553.368,2388.1,9055.726,1.3,47.584,521.45,2388.13,8135.102000000001,8.447819999999998,0.03,392.8,2388.0,100.0,38.806,23.27366,0.0,0.3462888967321827,2.187624510742235,2.444024549794859,1.7763568394002505E-15,3.552713678800501E-15,0.24109956449567815,0.03340658617700148,4.915516249591807,2.220446049250313E-16,0.10346496991735955,0.4473712105176318,0.027730849247694776,3.6623245350459195,0.017384892867084195,6.938893903907228E-18,0.7745966692414834,0.0,0.0,0.06378871373526813,0.04571486082227533,1.0,0.013157894736842105,0.013157894736842105,0.013157894736842105,1.0,1.0,0.013157894736842105,0.11842105263157894,0.013157894736842105,1.0,0.013157894736842105,0.006578947368421052,0.13815789473684212,0.006578947368421052,0.019736842105263157,1.0,0.16447368421052633,1.0,1.0,0.07236842105263158,0.006578947368421052,94 
71,68,0.0021,0.0003,100.0,518.67,642.52,1585.45,1400.97,14.62,21.61,553.17,2388.01,9068.53,1.30,47.35,522.42,2388.08,8146.19,8.4386,0.03,391,2388,100.00,38.93,23.3188,518.67,642.374,1585.532,1400.66,14.62,21.607999999999997,553.9639999999999,2388.048,9068.297999999999,1.3,47.327999999999996,522.272,2388.052,8147.274,8.41724,0.03,392.0,2388.0,100.0,38.882,23.362999999999996,0.0,0.2005517389603099,5.287154622289734,4.076145360509114,1.7763568394002505E-15,0.0029999999999994033,0.5376578837885716,0.026832815729888337,5.894408876214918,2.220446049250313E-16,0.08175573374387807,0.2316376480626532,0.03207802986469928,2.5817699355285537,0.016255276066557616,6.938893903907228E-18,1.044030650891055,0.0,0.0,0.08260750571225416,0.07145978239541476,1.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,1.0,0.9852941176470589,0.014705882352941176,0.11764705882352941,0.014705882352941176,1.0,0.029411764705882353,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.014705882352941176,1.0,0.3382352941176471,1.0,1.0,0.014705882352941176,0.029411764705882353,118 
72,131,0.0002,-0.0004,100.0,518.67,642.90,1588.49,1410.57,14.62,21.61,553.52,2388.11,9072.03,1.30,47.69,521.47,2388.09,8149.27,8.4450,0.03,394,2388,100.00,38.91,23.2905,518.67,642.67,1587.7440000000001,1409.154,14.62,21.61,553.274,2388.0860000000002,9068.26,1.3,47.599999999999994,521.408,2388.092,8147.994000000001,8.43378,0.03,393.2,2388.0,100.0,38.856,23.32438,0.0,0.29411052344312905,3.6478307252393187,4.482609619406969,1.7763568394002505E-15,3.552713678800501E-15,0.4766434726291876,0.028213471959312557,2.363557488194562,2.220446049250313E-16,0.08811356308764316,0.2557909302535744,0.03348133808559369,2.5170864109125315,0.014023323429201722,6.938893903907228E-18,1.0049875621120892,0.0,0.0,0.1120937107959225,0.04968202995047614,1.0,0.015267175572519083,0.007633587786259542,0.007633587786259542,1.0,0.9770992366412213,0.015267175572519083,0.022900763358778626,0.007633587786259542,1.0,0.007633587786259542,0.007633587786259542,0.04580152671755725,0.015267175572519083,0.007633587786259542,1.0,0.12213740458015267,1.0,1.0,0.061068702290076333,0.015267175572519083,50 
73,112,0.0056,0.0002,100.0,518.67,642.27,1576.93,1398.62,14.62,21.61,554.41,2388.08,9051.39,1.30,47.25,522.02,2388.05,8136.87,8.4317,0.03,393,2388,100.00,38.95,23.3074,518.67,642.356,1583.904,1402.608,14.62,21.61,554.1299999999999,2388.054,9058.378,1.3,47.355999999999995,521.932,2388.0739999999996,8137.524,8.4208,0.03,392.6,2388.0,100.0,38.882000000000005,23.34104,0.0,0.2849491182650109,5.6693319712290355,4.142641669273362,1.7763568394002505E-15,0.0029999999999994025,0.24790320691755022,0.01685229954636977,3.7174378273215614,2.220446049250313E-16,0.08672369918309543,0.4191765737729165,0.026248809496724538,2.696621033812428,0.016438296748750907,6.938893903907228E-18,0.9,0.0,0.0,0.09392017887546783,0.06560154647567344,1.0,0.017857142857142856,0.008928571428571428,0.008928571428571428,1.0,0.9285714285714286,0.026785714285714284,0.044642857142857144,0.008928571428571428,1.0,0.026785714285714284,0.03571428571428571,0.09821428571428571,0.017857142857142856,0.008928571428571428,1.0,0.21428571428571427,1.0,1.0,0.08035714285714286,0.008928571428571428,131 
74,137,0.0017,-0.0004,100.0,518.67,642.61,1595.16,1406.15,14.62,21.61,552.44,2388.10,9063.35,1.30,47.54,521.39,2388.07,8139.59,8.4362,0.03,392,2388,100.00,38.79,23.2010,518.67,642.7560000000001,1592.076,1407.89,14.62,21.61,553.4999999999999,2388.0860000000002,9058.22,1.3,47.513999999999996,521.316,2388.1040000000003,8140.974,8.45384,0.03,392.6,2388.0,100.0,38.8,23.25902,0.0,0.26447873260434407,4.685577979289208,3.30804791380054,1.7763568394002505E-15,3.552713678800501E-15,0.5028677758615877,0.03611094017043725,4.014405186325909,2.220446049250313E-16,0.054258639865002824,0.29797483115188245,0.032388269481384374,3.7006708851234342,0.024668725139333804,6.938893903907228E-18,0.7,0.0,0.0,0.06826419266350442,0.05589902056387065,1.0,0.021897810218978103,0.0072992700729927005,0.014598540145985401,1.0,1.0,0.0072992700729927005,0.10218978102189781,0.0072992700729927005,1.0,0.021897810218978103,0.0072992700729927005,0.18248175182481752,0.0072992700729927005,0.014598540145985401,1.0,0.3357664233576642,1.0,1.0,0.051094890510948905,0.0072992700729927005,126 
75,88,0.0036,0.0001,100.0,518.67,642.13,1594.47,1403.30,14.62,21.61,554.11,2388.12,9051.28,1.30,47.40,521.52,2388.10,8132.14,8.4316,0.03,392,2388,100.00,38.98,23.4919,518.67,642.19,1588.122,1404.6240000000003,14.62,21.61,553.478,2388.082,9055.388,1.3,47.462,521.8399999999999,2388.0739999999996,8138.07,8.42756,0.03,392.6,2388.0,100.0,38.892,23.36084,0.0,0.28255264996103013,3.2035107304331065,4.780194661308257,1.7763568394002505E-15,3.552713678800501E-15,0.434768904131829,0.029393876913312612,4.2277275219672905,2.220446049250313E-16,0.1249959999359982,0.33707714250598614,0.02576819745340564,2.8551469314204656,0.01735720023506088,6.938893903907228E-18,0.9219544457292888,0.0,0.0,0.07874642849043925,0.06575531993686924,1.0,0.011363636363636364,0.011363636363636364,0.022727272727272728,1.0,0.9886363636363636,0.011363636363636364,0.03409090909090909,0.011363636363636364,1.0,0.03409090909090909,0.022727272727272728,0.06818181818181818,0.011363636363636364,0.011363636363636364,1.0,0.4659090909090909,1.0,1.0,0.056818181818181816,0.011363636363636364,113 
76,205,0.0004,0.0002,100.0,518.67,643.14,1603.48,1420.07,14.62,21.61,551.82,2388.18,9114.99,1.30,48.04,520.19,2388.14,8182.45,8.5125,0.03,395,2388,100.00,38.46,23.0737,518.67,643.462,1601.1779999999999,1424.952,14.62,21.61,552.134,2388.15,9108.978,1.3,47.994,520.17,2388.156,8180.954,8.50778,0.03,396.0,2388.0,100.0,38.494,23.09144,0.0,0.36535462225075604,2.434822375451673,4.011281715362337,1.7763568394002505E-15,3.552713678800501E-15,0.24004999479274358,0.021470910553573894,4.237340675471072,2.220446049250313E-16,0.11614215427655886,0.3280015243867062,0.023748684174050405,4.788361828433616,0.017615572656033536,6.938893903907228E-18,0.6324555320336759,0.0,0.0,0.12149485585818025,0.05176357406516668,1.0,0.014634146341463415,0.004878048780487805,0.004878048780487805,1.0,0.9463414634146341,0.00975609756097561,0.00975609756097561,0.004878048780487805,1.0,0.004878048780487805,0.004878048780487805,0.03414634146341464,0.004878048780487805,0.004878048780487805,1.0,0.07804878048780488,1.0,1.0,0.00975609756097561,0.00975609756097561,10 
77,162,-0.0027,0.0003,100.0,518.67,642.79,1593.81,1418.62,14.62,21.61,552.24,2388.25,9045.43,1.30,47.81,520.16,2388.21,8128.16,8.4543,0.03,396,2388,100.00,38.75,23.1712,518.67,642.862,1593.232,1415.132,14.62,21.61,552.3979999999999,2388.194,9044.556,1.3,47.748000000000005,520.626,2388.1940000000004,8126.910000000001,8.45726,0.03,394.8,2388.0,100.0,38.744,23.19916,0.0,0.27713534599542017,3.5234955654861073,3.408030076158352,1.7763568394002505E-15,3.552713678800501E-15,0.49331126076748283,0.03104834939245959,4.813451983763592,2.220446049250313E-16,0.09542012366372163,0.2939795911283747,0.03006659275663982,2.210986431437378,0.017920159039472725,6.938893903907228E-18,1.0440306508910548,0.0,0.0,0.06774215821775985,0.06478348863715158,1.0,0.018518518518518517,0.006172839506172839,0.006172839506172839,1.0,0.9938271604938271,0.006172839506172839,0.006172839506172839,0.018518518518518517,1.0,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.006172839506172839,0.012345679012345678,1.0,0.012345679012345678,1.0,1.0,0.030864197530864196,0.006172839506172839,34 
78,72,-0.0034,0.0003,100.0,518.67,641.78,1580.66,1389.33,14.62,21.61,554.93,2387.99,9062.94,1.30,47.20,522.51,2387.96,8148.46,8.3793,0.03,391,2388,100.00,39.00,23.2748,518.67,642.1,1583.736,1395.2,14.62,21.607999999999997,554.866,2387.986,9064.284,1.3,47.104,522.4460000000001,2387.9900000000002,8150.136,8.399840000000001,0.03,390.8,2388.0,100.0,39.074,23.41156,0.0,0.23113632341111695,4.3486605983911595,4.246886506606922,1.7763568394002505E-15,0.0029999999999994033,0.3326334318735873,0.019078784028397834,4.639315035649077,2.220446049250313E-16,0.1250759769100374,0.22406472279231968,0.027856776554473498,2.998559820980775,0.01670018263373167,6.938893903907228E-18,0.7483314773547883,0.0,0.0,0.08185963596303027,0.05484120713478173,1.0,0.027777777777777776,0.013888888888888888,0.013888888888888888,1.0,0.8194444444444444,0.041666666666666664,0.1111111111111111,0.041666666666666664,1.0,0.05555555555555555,0.013888888888888888,0.1111111111111111,0.027777777777777776,0.027777777777777776,1.0,0.3888888888888889,1.0,1.0,0.041666666666666664,0.013888888888888888,107 
79,101,-0.0031,-0.0001,100.0,518.67,642.43,1590.94,1405.39,14.62,21.61,553.40,2388.15,9040.39,1.30,47.66,521.55,2388.14,8125.55,8.4516,0.03,393,2388,100.00,38.72,23.2870,518.67,642.5459999999999,1587.9720000000002,1406.23,14.62,21.61,553.682,2388.0999999999995,9043.984,1.3,47.474000000000004,521.508,2388.096,8125.7,8.440940000000001,0.03,392.6,2388.0,100.0,38.866,23.32022,0.0,0.238746727726265,3.0722994645704564,4.4599798205821495,1.7763568394002505E-15,3.552713678800501E-15,0.3748279605365621,0.030347981810978166,2.847764210745182,2.220446049250313E-16,0.08087644898238242,0.21753160689886353,0.031368774282676114,3.454956439667531,0.01428840089023262,6.938893903907228E-18,0.8,0.0,0.0,0.09984487968844422,0.05757252903946469,1.0,0.009900990099009901,0.019801980198019802,0.009900990099009901,1.0,0.9801980198019802,0.009900990099009901,0.009900990099009901,0.009900990099009901,1.0,0.009900990099009901,0.009900990099009901,0.0297029702970297,0.009900990099009901,0.009900990099009901,1.0,0.24752475247524752,1.0,1.0,0.019801980198019802,0.009900990099009901,63 
80,133,-0.0029,0.0001,100.0,518.67,642.64,1591.41,1407.15,14.62,21.61,552.63,2388.11,9069.70,1.30,47.57,521.05,2388.02,8142.89,8.4671,0.03,393,2388,100.00,38.69,23.2813,518.67,642.6919999999999,1590.62,1408.3759999999997,14.62,21.61,553.264,2388.11,9067.13,1.3,47.516000000000005,521.3119999999999,2388.0780000000004,8143.433999999999,8.445260000000001,0.03,392.8,2388.0,100.0,38.8,23.294760000000004,0.0,0.29506101064017953,3.1752922700123225,2.118581836984315,1.7763568394002505E-15,3.552713678800501E-15,0.41263058539085634,0.03352610922844722,4.041215163784271,2.220446049250313E-16,0.10146920715172571,0.2970117842779916,0.02764054992215853,2.4473089302333717,0.0236302115944823,6.938893903907228E-18,0.7810249675906655,0.0,0.0,0.07509993342207455,0.04330512671728373,1.0,0.022556390977443608,0.007518796992481203,0.007518796992481203,1.0,0.9849624060150376,0.007518796992481203,0.022556390977443608,0.015037593984962405,1.0,0.022556390977443608,0.007518796992481203,0.08270676691729323,0.015037593984962405,0.007518796992481203,1.0,0.42857142857142855,1.0,1.0,0.007518796992481203,0.007518796992481203,90 
81,213,-0.0027,0.0003,100.0,518.67,643.49,1598.35,1427.83,14.62,21.61,551.53,2388.20,9075.26,1.30,48.11,519.67,2388.22,8148.37,8.4987,0.03,397,2388,100.00,38.46,23.1537,518.67,643.436,1599.0040000000001,1427.6779999999999,14.62,21.61,551.2360000000001,2388.2159999999994,9077.586,1.3,48.032,519.7180000000001,2388.192,8150.4,8.50662,0.03,396.0,2388.0,100.0,38.446000000000005,23.130459999999996,0.0,0.20198019704911488,4.059472872184271,3.496799822694991,1.7763568394002505E-15,3.552713678800501E-15,0.4048765243873878,0.03753664875828849,2.7902331443803603,2.220446049250313E-16,0.09728309205612358,0.39053296915882213,0.030919249667428962,3.8373631571691775,0.020734755846163126,6.938893903907228E-18,0.806225774829855,0.0,0.0,0.10334892355511066,0.06698340167534017,1.0,0.004694835680751174,0.004694835680751174,0.004694835680751174,1.0,0.9859154929577465,0.009389671361502348,0.023474178403755867,0.004694835680751174,1.0,0.004694835680751174,0.004694835680751174,0.009389671361502348,0.018779342723004695,0.004694835680751174,1.0,0.004694835680751174,1.0,1.0,0.009389671361502348,0.004694835680751174,8 
82,162,-0.0016,0.0000,100.0,518.67,643.57,1597.99,1427.69,14.62,21.61,551.15,2388.20,9058.64,1.30,48.08,520.02,2388.29,8126.20,8.5028,0.03,397,2388,100.00,38.62,23.1211,518.67,643.3779999999999,1595.932,1422.1420000000003,14.62,21.61,551.95,2388.228,9051.324,1.3,48.08,519.9300000000001,2388.254,8127.332,8.50892,0.03,395.4,2388.0,100.0,38.541999999999994,23.18104,0.0,0.26176516192954785,3.6025907344576478,3.949592890412899,1.7763568394002505E-15,3.552713678800501E-15,0.40567104900398215,0.03440930106822115,3.590188852971318,2.220446049250313E-16,0.10697663296253036,0.4403282866226173,0.040755367744656754,2.3894779764625746,0.015225780768157643,6.938893903907228E-18,1.2806248474865698,0.0,0.0,0.10665833300778697,0.04177676507342383,1.0,0.006172839506172839,0.006172839506172839,0.006172839506172839,1.0,0.9938271604938271,0.006172839506172839,0.024691358024691357,0.012345679012345678,1.0,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.006172839506172839,1.0,0.012345679012345678,1.0,1.0,0.006172839506172839,0.006172839506172839,9 
83,73,-0.0024,0.0002,100.0,518.67,642.81,1594.68,1406.90,14.62,21.61,553.87,2388.06,9058.70,1.30,47.20,521.67,2388.09,8141.38,8.4309,0.03,392,2388,100.00,38.74,23.3021,518.67,642.586,1588.69,1402.4959999999999,14.62,21.61,554.358,2388.066,9058.823999999999,1.3,47.386,521.86,2388.0600000000004,8140.986,8.416440000000001,0.03,392.6,2388.0,100.0,38.896,23.37262,0.0,0.25111750237687513,3.2300695038961833,3.891972379141489,1.7763568394002505E-15,3.552713678800501E-15,0.48421173054772243,0.02165640782771637,3.908701702611632,2.220446049250313E-16,0.08136952746575268,0.2738685816226735,0.024083189157619336,2.480991938721192,0.013104659476689897,6.938893903907228E-18,0.6633249580710799,0.0,0.0,0.1310877568653918,0.06169243470637261,1.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,1.0,1.0,0.0136986301369863,0.2602739726027397,0.0273972602739726,1.0,0.0547945205479452,0.0273972602739726,0.0958904109589041,0.0136986301369863,0.0136986301369863,1.0,0.3013698630136986,1.0,1.0,0.0136986301369863,0.0136986301369863,137 
84,172,0.0015,0.0001,100.0,518.67,643.39,1588.70,1412.73,14.62,21.61,552.47,2388.16,9050.57,1.30,47.60,520.88,2388.22,8130.61,8.4791,0.03,395,2388,100.00,38.62,23.2039,518.67,642.756,1592.9,1411.244,14.62,21.61,552.524,2388.15,9048.333999999999,1.3,47.658,520.8720000000001,2388.162,8131.067999999999,8.45644,0.03,394.0,2388.0,100.0,38.74,23.21514,0.0,0.31479517150045405,4.22329030496366,3.0823985790290007,1.7763568394002505E-15,3.552713678800501E-15,0.39436024140373105,0.018138357147269503,2.1668825533470253,2.220446049250313E-16,0.05480875842417905,0.2292509541964832,0.04699999999990162,2.848580172647493,0.022960261322554805,6.938893903907228E-18,0.8717797887081347,0.0,0.0,0.0858137518116997,0.03714009827666003,1.0,0.005813953488372093,0.011627906976744186,0.005813953488372093,1.0,0.9941860465116279,0.005813953488372093,0.040697674418604654,0.005813953488372093,1.0,0.005813953488372093,0.005813953488372093,0.011627906976744186,0.01744186046511628,0.005813953488372093,1.0,0.040697674418604654,1.0,1.0,0.011627906976744186,0.005813953488372093,58 
85,34,0.0014,-0.0005,100.0,518.67,642.58,1582.94,1413.22,14.62,21.61,553.55,2388.07,9045.23,1.30,47.73,521.43,2388.09,8126.60,8.4228,0.03,393,2388,100.00,38.84,23.3107,518.67,642.742,1589.012,1405.8760000000002,14.62,21.61,553.192,2388.09,9049.253999999997,1.3,47.516000000000005,521.492,2388.114,8129.789999999999,8.4253,0.03,392.8,2388.0,100.0,38.856,23.238419999999998,0.0,0.24446063077722233,3.930058014838938,4.955841502711715,1.7763568394002505E-15,3.552713678800501E-15,0.31083918671879607,0.02451530134422446,4.036079285643388,2.220446049250313E-16,0.10587256490706128,0.3493765876529252,0.022825424420980994,2.1642874115975177,0.015014542950086654,6.938893903907228E-18,0.9433981132056605,0.0,0.0,0.10781929326423881,0.061009990165545556,1.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,1.0,1.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,1.0,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.058823529411764705,1.0,0.47058823529411764,1.0,1.0,0.029411764705882353,0.029411764705882353,118 
86,110,-0.0012,0.0004,100.0,518.67,643.07,1586.29,1404.83,14.62,21.61,553.65,2388.05,9074.53,1.30,47.52,521.52,2388.13,8148.14,8.4500,0.03,394,2388,100.00,38.94,23.2484,518.67,642.898,1586.952,1406.15,14.62,21.61,553.53,2388.064,9066.59,1.3,47.42400000000001,521.546,2388.1,8145.8279999999995,8.440180000000002,0.03,392.6,2388.0,100.0,38.844,23.30948,0.0,0.3605121357180656,3.601279772525324,2.464860239445625,1.7763568394002505E-15,3.552713678800501E-15,0.3845204805988973,0.02181742422932662,5.521212185743308,2.220446049250313E-16,0.08136338242723316,0.2229551524409986,0.03655133376499075,2.8053251148486305,0.018040554315208724,6.938893903907228E-18,0.9165151389911681,0.0,0.0,0.0910164820238624,0.04631336848038594,1.0,0.00909090909090909,0.00909090909090909,0.02727272727272727,1.0,1.0,0.045454545454545456,0.15454545454545454,0.00909090909090909,1.0,0.02727272727272727,0.00909090909090909,0.01818181818181818,0.00909090909090909,0.00909090909090909,1.0,0.22727272727272727,1.0,1.0,0.00909090909090909,0.01818181818181818,89 
87,56,-0.0019,0.0005,100.0,518.67,642.18,1584.33,1391.48,14.62,21.61,554.39,2388.04,9056.99,1.30,47.40,522.15,2388.02,8146.94,8.4313,0.03,393,2388,100.00,38.89,23.2605,518.67,642.1479999999999,1585.836,1397.226,14.62,21.61,554.304,2388.04,9059.681999999999,1.3,47.298,522.146,2388.0440000000003,8142.17,8.418000000000001,0.03,392.2,2388.0,100.0,38.988,23.37482,0.0,0.41349244249441214,4.5027569332576745,3.195105788545955,1.7763568394002505E-15,0.0029999999999994025,0.39330013984233625,0.025612496949754263,3.720293133611767,2.220446049250313E-16,0.0893084542470645,0.33063726347766625,0.022825424421020837,3.3615087386468567,0.021710882064071232,6.938893903907228E-18,0.6000000000000001,0.0,0.0,0.06499230723708697,0.06322071258693673,1.0,0.05357142857142857,0.017857142857142856,0.017857142857142856,1.0,0.9107142857142857,0.03571428571428571,0.07142857142857142,0.017857142857142856,1.0,0.017857142857142856,0.03571428571428571,0.14285714285714285,0.017857142857142856,0.017857142857142856,1.0,0.16071428571428573,1.0,1.0,0.07142857142857142,0.017857142857142856,116 
88,68,0.0021,0.0005,100.0,518.67,642.91,1593.67,1405.22,14.62,21.61,553.68,2388.14,9046.75,1.30,47.39,521.69,2388.18,8127.79,8.4101,0.03,394,2388,100.00,38.80,23.4181,518.67,642.9259999999999,1588.3740000000003,1408.816,14.62,21.61,553.382,2388.1519999999996,9042.624,1.3,47.592,521.268,2388.1400000000003,8123.44,8.44868,0.03,393.2,2388.0,100.0,38.812,23.3219,0.0,0.305386640179285,4.589457920059887,3.3682600849696676,1.7763568394002505E-15,3.552713678800501E-15,0.3895754099015793,0.021447610589507712,4.00960908319005,2.220446049250313E-16,0.097365291557104,0.3037103883636751,0.02617250465659403,3.7169740381121947,0.016958077721251366,6.938893903907228E-18,0.8306623862918073,0.0,0.0,0.09423905772024659,0.08770772143887902,1.0,0.029411764705882353,0.014705882352941176,0.029411764705882353,1.0,1.0,0.014705882352941176,0.1323529411764706,0.014705882352941176,1.0,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.014705882352941176,1.0,0.27941176470588236,1.0,1.0,0.029411764705882353,0.014705882352941176,115 
89,177,0.0010,-0.0003,100.0,518.67,642.91,1588.94,1407.43,14.62,21.61,553.18,2388.08,9057.58,1.30,47.36,521.47,2388.12,8130.76,8.4575,0.03,395,2388,100.00,38.82,23.2350,518.67,642.89,1589.318,1407.884,14.62,21.61,553.3399999999999,2388.098,9053.052,1.3,47.45,521.256,2388.1279999999997,8133.040000000001,8.43744,0.03,393.8,2388.0,100.0,38.824,23.27482,0.0,0.3035275934737944,4.8483753980070485,2.5943417276835308,1.7763568394002505E-15,3.552713678800501E-15,0.3482657031635585,0.029137604568625602,3.4853466111705296,2.220446049250313E-16,0.07769169839822022,0.40271702223769207,0.025079872407898048,2.8826890224233295,0.01860441076734232,6.938893903907228E-18,1.0770329614269007,0.0,0.0,0.10714942836991719,0.05683850455457134,1.0,0.03389830508474576,0.011299435028248588,0.01694915254237288,1.0,1.0,0.02824858757062147,0.0903954802259887,0.005649717514124294,1.0,0.05649717514124294,0.01694915254237288,0.10734463276836158,0.005649717514124294,0.005649717514124294,1.0,0.03954802259887006,1.0,1.0,0.06779661016949153,0.011299435028248588,136 
90,146,-0.0011,0.0003,100.0,518.67,643.45,1587.78,1418.85,14.62,21.61,552.31,2388.19,9087.59,1.30,48.00,521.32,2388.09,8156.46,8.4686,0.03,393,2388,100.00,38.60,23.1409,518.67,643.164,1594.2199999999998,1419.7540000000001,14.62,21.61,552.6279999999999,2388.166,9083.888,1.3,47.968,520.6020000000001,2388.12,8156.611999999999,8.46974,0.03,394.6,2388.0,100.0,38.64,23.13518,0.0,0.3350761107569348,4.96054996950947,4.01372009487457,1.7763568394002505E-15,3.552713678800501E-15,0.38429285707650546,0.025612496949729405,5.155967416499065,2.220446049250313E-16,0.148798521498032,0.4562334928520698,0.02135415650400913,3.4704287919504875,0.016717538694436998,6.938893903907228E-18,1.1,0.0,0.0,0.10190682018392999,0.04808952588662162,1.0,0.00684931506849315,0.00684931506849315,0.00684931506849315,1.0,1.0,0.0136986301369863,0.0136986301369863,0.00684931506849315,1.0,0.00684931506849315,0.0136986301369863,0.11643835616438356,0.0136986301369863,0.00684931506849315,1.0,0.363013698630137,1.0,1.0,0.0136986301369863,0.00684931506849315,28 
91,234,-0.0003,0.0001,100.0,518.67,643.18,1605.05,1419.74,14.62,21.61,552.22,2388.20,9052.13,1.30,48.01,520.96,2388.21,8123.71,8.5104,0.03,395,2388,100.00,38.73,23.2522,518.67,643.3259999999999,1597.5819999999999,1417.722,14.62,21.61,552.01,2388.214,9049.766,1.3,47.962,520.104,2388.2239999999997,8126.664,8.48826,0.03,394.4,2388.0,100.0,38.612,23.12128,0.0,0.19938906690188188,4.23159733434075,3.7994169289511013,1.7763568394002505E-15,3.552713678800501E-15,0.3549366140594627,0.027495454169729882,3.5776305007642293,2.220446049250313E-16,0.05617828762075233,0.3611924694674721,0.027640549922191435,3.5732003862083617,0.024824463740431655,6.938893903907228E-18,0.48989794855663565,0.0,0.0,0.08402975663418237,0.06207173350245643,1.0,0.004273504273504274,0.004273504273504274,0.01282051282051282,1.0,1.0,0.004273504273504274,0.07264957264957266,0.004273504273504274,1.0,0.008547008547008548,0.004273504273504274,0.03418803418803419,0.008547008547008548,0.004273504273504274,1.0,0.16666666666666666,1.0,1.0,0.03418803418803419,0.017094017094017096,38 
