UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
31,187,-0.0018,-0.0002,100.0,518.67,642.41,1596.81,1418.82,14.62,21.61,553.56,2388.11,9058.06,1.3,47.58,521.52,2388.2,8128.44,8.444,0.03,393,2388,100.0,38.83,23.2724,47.0
16,185,-0.0002,-0.0005,100.0,518.67,643.5,1592.92,1423.93,14.62,21.61,550.96,2388.2,9062.78,1.3,48.07,520.08,2388.24,8134.88,8.5089,0.03,395,2388,100.0,38.78,23.0247,24.0
16,62,0.0,0.0001,100.0,518.67,642.98,1590.73,1405.39,14.62,21.61,554.17,2388.19,9054.46,1.3,47.67,520.64,2388.1,8126.58,8.4783,0.03,392,2388,100.0,38.78,23.1966,147.0
80,92,0.0026,0.0004,100.0,518.67,643.17,1590.56,1417.39,14.62,21.61,553.57,2388.11,9063.49,1.3,47.59,521.04,2388.08,8146.38,8.4031,0.03,394,2388,100.0,38.72,23.253,93.0
30,123,-0.0001,0.0003,100.0,518.67,642.04,1586.54,1404.95,14.62,21.61,553.72,2388.03,9069.17,1.3,47.37,521.62,2388.01,8141.57,8.4163,0.03,392,2388,100.0,38.83,23.3618,71.0
46,249,0.005,0.0003,100.0,518.67,643.26,1598.26,1428.19,14.62,21.61,551.82,2388.28,9048.4,1.3,48.01,519.37,2388.25,8125.79,8.5045,0.03,395,2388,100.0,38.37,23.0572,7.0
32,152,0.0021,0.0,100.0,518.67,643.5,1595.9,1418.22,14.62,21.61,552.91,2388.22,9070.08,1.3,47.78,520.79,2388.15,8141.92,8.4842,0.03,395,2388,100.0,38.65,23.1338,39.0
30,103,-0.0044,0.0,100.0,518.67,642.03,1581.91,1397.28,14.62,21.61,554.28,2388.05,9058.25,1.3,47.31,522.32,2388.09,8141.96,8.4062,0.03,392,2388,100.0,38.86,23.2906,91.0
27,132,0.0024,-0.0005,100.0,518.67,643.56,1596.9,1414.83,14.62,21.61,553.17,2388.11,9096.31,1.3,47.81,520.71,2388.12,8165.34,8.4617,0.03,395,2388,100.0,38.64,23.1495,24.0
88,142,0.0006,0.0001,100.0,518.67,643.05,1592.49,1412.7,14.62,21.61,553.05,2388.12,9079.78,1.3,47.64,521.76,2388.06,8151.66,8.4371,0.03,393,2388,100.0,38.85,23.2696,71.0
80,101,-0.0034,0.0,100.0,518.67,642.65,1594.22,1410.08,14.62,21.61,553.9,2388.14,9060.07,1.3,47.65,521.19,2388.08,8137.97,8.4395,0.03,393,2388,100.0,38.72,23.2238,84.0
71,74,0.0003,-0.0002,100.0,518.67,642.66,1592.56,1412.1,14.62,21.61,553.72,2388.15,9050.53,1.3,47.44,521.44,2388.08,8127.4,8.4517,0.03,393,2388,100.0,38.97,23.2602,134.0
100,14,0.0037,0.0004,100.0,518.67,642.2,1591.53,1404.71,14.62,21.61,553.2,2388.08,9065.8,1.3,47.48,522.16,2388.08,8137.55,8.4267,0.03,391,2388,100.0,38.94,23.3218,186.0
94,164,-0.0009,0.0,100.0,518.67,642.99,1593.48,1414.22,14.62,21.61,553.05,2388.13,9064.02,1.3,47.64,520.83,2388.12,8137.88,8.4391,0.03,394,2388,100.0,38.74,23.303,94.0
87,64,0.0003,-0.0003,100.0,518.67,642.55,1585.04,1405.63,14.62,21.61,553.44,2388.08,9066.11,1.3,47.68,520.98,2388.09,8141.85,8.4472,0.03,396,2388,100.0,38.92,23.3448,114.0
15,29,0.0052,0.0003,100.0,518.67,641.79,1582.38,1389.69,14.62,21.61,554.7,2387.98,9054.31,1.3,47.29,522.58,2387.99,8142.6,8.3781,0.03,392,2388,100.0,38.86,23.3724,178.0
84,18,-0.0029,-0.0004,100.0,518.67,643.51,1588.36,1403.38,14.62,21.61,553.76,2388.08,9044.5,1.3,47.39,520.77,2388.13,8127.96,8.4253,0.03,393,2388,100.0,38.74,23.3304,249.0
78,61,0.0022,-0.0004,100.0,518.67,641.79,1588.09,1396.71,14.62,21.61,554.69,2387.98,9066.71,1.3,47.23,522.43,2388.01,8143.45,8.4101,0.03,391,2388,100.0,39.06,23.4251,170.0
8,113,0.0021,-0.0005,100.0,518.67,643.23,1598.37,1410.46,14.62,21.61,552.1,2388.15,9043.52,1.3,47.87,520.39,2388.21,8118.5,8.4561,0.03,394,2388,100.0,38.76,23.0927,37.0
88,136,-0.0048,0.0004,100.0,518.67,642.96,1593.72,1412.92,14.62,21.61,552.9,2388.01,9083.55,1.3,47.5,521.7,2388.07,8152.53,8.4724,0.03,393,2388,100.0,39.02,23.3801,77.0
26,94,0.0024,-0.0001,100.0,518.67,643.12,1589.86,1418.61,14.62,21.61,553.6,2388.12,9053.51,1.3,47.58,520.88,2388.06,8136.09,8.4588,0.03,395,2388,100.0,38.71,23.2066,105.0
6,141,0.0023,-0.0004,100.0,518.67,642.88,1593.21,1418.38,14.62,21.61,552.61,2388.19,9040.16,1.3,47.86,520.65,2388.23,8116.34,8.4774,0.03,393,2388,100.0,38.64,23.2356,47.0
22,96,-0.0031,0.0002,100.0,518.67,642.57,1594.05,1409.51,14.62,21.61,552.99,2388.18,9052.54,1.3,47.58,520.9,2388.19,8127.71,8.4624,0.03,395,2388,100.0,38.82,23.1353,106.0
42,108,0.0018,-0.0004,100.0,518.67,642.57,1594.0,1412.22,14.62,21.61,553.52,2388.05,9065.52,1.3,47.55,521.63,2388.09,8144.96,8.4301,0.03,393,2388,100.0,38.96,23.3396,88.0
76,129,-0.0049,-0.0002,100.0,518.67,642.54,1590.63,1414.98,14.62,21.61,553.05,2388.14,9047.63,1.3,47.7,520.89,2388.22,8134.38,8.4424,0.03,392,2388,100.0,38.79,23.2753,81.0
7,172,-0.0019,-0.0003,100.0,518.67,642.92,1595.4,1406.01,14.62,21.61,553.69,2388.06,9081.88,1.3,47.62,521.78,2388.1,8153.61,8.445,0.03,393,2388,100.0,38.76,23.3599,87.0
65,90,0.0034,-0.0001,100.0,518.67,642.22,1582.44,1397.63,14.62,21.61,554.05,2388.11,9060.22,1.3,47.4,522.21,2388.03,8140.99,8.4036,0.03,393,2388,100.0,39.07,23.3452,63.0
85,76,0.0014,0.0004,100.0,518.67,642.86,1587.6,1410.46,14.62,21.61,553.47,2388.06,9056.11,1.3,47.34,521.68,2388.15,8132.35,8.4623,0.03,393,2388,100.0,38.69,23.2664,112.0
68,147,0.0025,-0.0,100.0,518.67,642.51,1587.22,1406.41,14.62,21.61,553.22,2388.08,9086.73,1.3,47.9,521.61,2388.11,8166.92,8.4233,0.03,394,2388,100.0,38.74,23.2362,52.0
76,82,0.0005,0.0002,100.0,518.67,642.56,1587.65,1407.49,14.62,21.61,553.51,2388.13,9053.44,1.3,47.34,521.12,2388.1,8135.61,8.4474,0.03,392,2388,100.0,38.95,23.3009,128.0
10,149,0.0018,-0.0004,100.0,518.67,642.25,1583.78,1412.16,14.62,21.61,553.25,2388.04,9072.53,1.3,47.4,521.75,2388.03,8151.69,8.4226,0.03,392,2388,100.0,39.01,23.3276,73.0
72,66,-0.0027,0.0005,100.0,518.67,642.35,1588.55,1402.59,14.62,21.61,553.66,2388.08,9043.43,1.3,47.34,521.21,2388.07,8129.84,8.4266,0.03,393,2388,100.0,39.01,23.421,147.0
60,74,0.0021,-0.0003,100.0,518.67,642.57,1584.33,1406.79,14.62,21.61,553.84,2388.08,9060.88,1.3,47.46,521.69,2388.13,8135.34,8.4231,0.03,393,2388,100.0,38.99,23.2808,98.0
75,140,-0.0038,0.0004,100.0,518.67,642.94,1591.7,1411.1,14.62,21.61,553.39,2388.16,9032.68,1.3,47.68,520.48,2388.16,8124.27,8.4806,0.03,393,2388,100.0,38.7,23.3186,89.0
19,41,0.0017,0.0004,100.0,518.67,642.98,1591.07,1410.28,14.62,21.61,553.03,2388.11,9036.85,1.3,47.55,521.21,2388.14,8127.81,8.4308,0.03,394,2388,100.0,38.93,23.3649,117.0
39,98,-0.0028,0.0001,100.0,518.67,643.23,1588.41,1416.1,14.62,21.61,552.91,2388.2,9039.97,1.3,47.73,520.73,2388.17,8121.0,8.5026,0.03,393,2388,100.0,38.62,23.1748,30.0
89,175,0.0005,0.0002,100.0,518.67,642.82,1592.73,1409.28,14.62,21.61,552.79,2388.17,9060.89,1.3,47.58,520.86,2388.15,8140.63,8.5085,0.03,393,2388,100.0,38.53,23.1813,42.0
48,121,0.002,-0.0004,100.0,518.67,642.03,1589.41,1399.93,14.62,21.61,553.63,2388.03,9069.27,1.3,47.3,522.38,2388.03,8154.18,8.4567,0.03,391,2388,100.0,38.99,23.3528,110.0
63,93,0.0025,-0.0003,100.0,518.67,642.42,1592.85,1400.04,14.62,21.61,554.27,2388.07,9076.72,1.3,47.41,521.93,2388.12,8144.31,8.4468,0.03,394,2388,100.0,38.85,23.2468,81.0
59,58,0.0009,-0.0002,100.0,518.67,642.25,1584.98,1403.11,14.62,21.61,555.15,2388.02,9053.93,1.3,47.25,522.61,2387.95,8142.66,8.3839,0.03,393,2388,100.0,39.02,23.5089,173.0
25,124,0.0036,-0.0003,100.0,518.67,642.28,1591.06,1408.04,14.62,21.61,553.12,2388.08,9056.59,1.3,47.45,521.07,2388.05,8126.17,8.4495,0.03,393,2388,100.0,38.82,23.3407,106.0
33,20,-0.0005,-0.0,100.0,518.67,642.05,1576.02,1397.76,14.62,21.6,554.31,2387.98,9066.53,1.3,47.24,522.55,2387.95,8144.91,8.4065,0.03,390,2388,100.0,38.98,23.4197,180.0
10,146,0.0033,0.0003,100.0,518.67,642.52,1590.73,1402.77,14.62,21.61,554.35,2388.1,9063.19,1.3,47.48,521.82,2388.07,8141.56,8.4293,0.03,393,2388,100.0,39.0,23.2802,76.0
63,112,-0.0015,0.0002,100.0,518.67,642.68,1597.77,1413.22,14.62,21.61,553.04,2388.13,9075.76,1.3,47.72,521.45,2388.13,8146.7,8.457,0.03,393,2388,100.0,38.63,23.3135,62.0
54,143,0.0004,-0.0003,100.0,518.67,641.99,1584.79,1412.94,14.62,21.61,553.71,2388.03,9071.98,1.3,47.28,522.36,2388.06,8148.96,8.4223,0.03,392,2388,100.0,39.02,23.2956,114.0
58,136,0.0031,-0.0005,100.0,518.67,643.12,1604.85,1424.95,14.62,21.61,551.04,2388.2,9049.09,1.3,47.9,520.4,2388.27,8122.52,8.5042,0.03,397,2388,100.0,38.57,23.0882,11.0
84,43,0.0006,0.0004,100.0,518.67,642.83,1593.4,1415.96,14.62,21.61,552.7,2388.12,9044.64,1.3,47.39,521.16,2388.14,8126.44,8.4502,0.03,392,2388,100.0,38.97,23.2004,224.0
95,265,-0.0009,-0.0,100.0,518.67,643.06,1596.39,1420.26,14.62,21.61,552.86,2388.14,9114.24,1.3,48.09,520.46,2388.16,8172.24,8.4915,0.03,396,2388,100.0,38.56,23.176,18.0
94,245,-0.0015,0.0002,100.0,518.67,642.92,1598.99,1431.21,14.62,21.61,552.51,2388.17,9141.46,1.3,47.88,520.21,2388.12,8195.5,8.4944,0.03,395,2388,100.0,38.61,23.1142,13.0
43,78,0.0033,0.0004,100.0,518.67,642.33,1588.02,1404.39,14.62,21.61,554.09,2388.02,9053.42,1.3,47.39,522.02,2388.07,8140.59,8.4025,0.03,392,2388,100.0,39.23,23.3367,129.0
18,63,-0.0024,-0.0003,100.0,518.67,641.91,1581.59,1397.66,14.62,21.61,553.58,2388.04,9062.67,1.3,47.34,522.27,2388.06,8144.19,8.3693,0.03,392,2388,100.0,39.16,23.516,132.0
18,42,0.0033,-0.0005,100.0,518.67,642.02,1580.17,1391.59,14.62,21.61,554.32,2388.02,9061.08,1.3,47.29,522.36,2388.09,8144.16,8.3874,0.03,392,2388,100.0,39.13,23.4594,153.0
76,1,0.0005,0.0,100.0,518.67,642.66,1585.01,1411.33,14.62,21.61,554.11,2388.12,9054.53,1.3,47.5,521.51,2388.1,8128.52,8.4346,0.03,393,2388,100.0,38.75,23.3154,209.0
46,113,0.001,-0.0004,100.0,518.67,642.87,1579.88,1398.14,14.62,21.61,554.22,2388.01,9062.32,1.3,47.45,522.31,2387.99,8139.62,8.405,0.03,391,2388,100.0,38.97,23.4215,143.0
83,225,-0.0005,-0.0,100.0,518.67,642.69,1593.81,1410.19,14.62,21.61,553.61,2388.07,9055.0,1.3,47.56,521.39,2388.06,8129.86,8.4185,0.03,394,2388,100.0,38.78,23.2881,68.0
73,198,-0.0001,-0.0004,100.0,518.67,643.26,1600.43,1426.94,14.62,21.61,551.98,2388.24,9048.69,1.3,48.13,520.47,2388.28,8114.5,8.5002,0.03,395,2388,100.0,38.2,23.1465,15.0
76,71,-0.0005,-0.0003,100.0,518.67,642.71,1595.72,1405.8,14.62,21.61,552.55,2388.15,9052.65,1.3,47.7,521.31,2388.12,8137.7,8.4213,0.03,394,2388,100.0,38.77,23.2961,139.0
19,53,-0.0012,0.0001,100.0,518.67,643.06,1595.02,1409.99,14.62,21.61,553.04,2388.1,9046.45,1.3,47.65,521.22,2388.18,8119.83,8.4307,0.03,395,2388,100.0,38.74,23.2343,105.0
39,124,-0.0044,0.0005,100.0,518.67,643.4,1601.14,1426.38,14.62,21.61,551.69,2388.31,9035.42,1.3,48.1,519.56,2388.34,8110.8,8.5038,0.03,396,2388,100.0,38.52,23.065,4.0
92,140,-0.0009,-0.0001,100.0,518.67,642.14,1585.73,1409.56,14.62,21.61,553.58,2388.08,9056.7,1.3,47.48,521.73,2388.06,8137.27,8.4298,0.03,394,2388,100.0,38.76,23.3848,201.0
91,52,0.0048,-0.0001,100.0,518.67,642.77,1598.85,1409.98,14.62,21.61,553.01,2388.16,9055.38,1.3,47.6,521.11,2388.16,8132.17,8.4783,0.03,394,2388,100.0,38.53,23.1935,83.0
56,61,0.0011,-0.0,100.0,518.67,642.44,1595.28,1413.33,14.62,21.61,553.16,2388.13,9051.96,1.3,47.56,521.13,2388.09,8136.16,8.4506,0.03,393,2388,100.0,38.68,23.3268,214.0
65,67,0.0005,0.0003,100.0,518.67,641.99,1593.34,1402.49,14.62,21.61,554.14,2388.0,9057.16,1.3,47.29,522.27,2388.01,8141.03,8.3953,0.03,394,2388,100.0,38.89,23.4619,86.0
63,55,-0.001,-0.0003,100.0,518.67,641.99,1591.21,1405.3,14.62,21.61,553.29,2388.1,9059.17,1.3,47.27,521.77,2388.11,8140.41,8.3903,0.03,394,2388,100.0,38.9,23.3873,119.0
85,160,0.0003,0.0001,100.0,518.67,643.44,1595.24,1411.77,14.62,21.61,552.04,2388.19,9046.77,1.3,47.84,520.01,2388.17,8127.44,8.4973,0.03,395,2388,100.0,38.54,23.1647,28.0
34,30,0.003,0.0003,100.0,518.67,642.39,1592.08,1413.57,14.62,21.61,554.3,2388.07,9064.83,1.3,47.3,521.87,2388.02,8137.81,8.4225,0.03,394,2388,100.0,38.9,23.3223,165.0
75,23,-0.0002,0.0004,100.0,518.67,642.64,1587.76,1404.36,14.62,21.61,553.81,2388.13,9038.1,1.3,47.52,521.67,2388.07,8126.24,8.4201,0.03,393,2388,100.0,38.69,23.3583,206.0
83,189,-0.0011,-0.0004,100.0,518.67,643.0,1587.32,1404.37,14.62,21.61,554.27,2388.0,9055.24,1.3,47.36,521.46,2388.06,8134.47,8.3952,0.03,394,2388,100.0,39.01,23.4237,104.0
88,119,-0.0024,-0.0002,100.0,518.67,642.01,1587.31,1408.03,14.62,21.61,554.04,2388.09,9073.71,1.3,47.51,522.55,2388.01,8150.45,8.4186,0.03,393,2388,100.0,38.84,23.2404,94.0
28,32,-0.0052,0.0002,100.0,518.67,641.96,1577.38,1398.27,14.62,21.61,554.45,2387.98,9061.77,1.3,47.12,521.9,2387.97,8147.61,8.364,0.03,392,2388,100.0,39.11,23.4599,133.0
47,126,-0.0015,-0.0005,100.0,518.67,642.35,1586.81,1411.11,14.62,21.61,553.95,2388.11,9066.69,1.3,47.5,521.56,2388.01,8148.25,8.4196,0.03,393,2388,100.0,39.12,23.3697,88.0
6,60,-0.0026,-0.0002,100.0,518.67,642.75,1590.14,1406.9,14.62,21.61,552.75,2388.15,9040.18,1.3,47.47,521.5,2388.15,8122.11,8.4205,0.03,392,2388,100.0,38.71,23.2712,128.0
55,122,0.0025,0.0004,100.0,518.67,642.31,1589.76,1410.14,14.62,21.61,553.43,2388.12,9071.9,1.3,47.48,521.45,2388.07,8147.16,8.4166,0.03,394,2388,100.0,38.72,23.2606,71.0
70,75,-0.0019,-0.0001,100.0,518.67,642.4,1587.1,1411.15,14.62,21.61,554.14,2388.11,9070.38,1.3,47.5,521.31,2388.12,8140.27,8.4514,0.03,393,2388,100.0,38.87,23.2519,62.0
77,108,0.0021,0.0001,100.0,518.67,642.97,1584.63,1413.1,14.62,21.61,553.14,2388.15,9051.31,1.3,47.72,521.09,2388.1,8130.85,8.4792,0.03,392,2388,100.0,38.78,23.2998,46.0
85,73,0.0023,0.0002,100.0,518.67,642.93,1581.63,1402.76,14.62,21.61,553.94,2388.06,9043.85,1.3,47.4,521.69,2388.07,8138.3,8.4576,0.03,393,2388,100.0,38.85,23.2689,115.0
19,38,-0.0,0.0003,100.0,518.67,642.85,1590.06,1410.74,14.62,21.61,553.3,2388.11,9047.23,1.3,47.44,521.35,2388.16,8125.61,8.4386,0.03,393,2388,100.0,38.79,23.2437,120.0
68,106,-0.0004,0.0003,100.0,518.67,642.81,1588.65,1409.05,14.62,21.61,553.74,2388.09,9066.16,1.3,47.56,521.66,2388.1,8151.15,8.465,0.03,393,2388,100.0,38.92,23.2625,93.0
67,140,0.0011,0.0002,100.0,518.67,641.95,1593.87,1408.24,14.62,21.61,553.36,2388.05,9070.74,1.3,47.33,521.73,2388.07,8145.71,8.4229,0.03,393,2388,100.0,38.87,23.204,173.0
7,225,0.0013,-0.0002,100.0,518.67,643.1,1601.64,1404.63,14.62,21.61,552.11,2388.16,9072.91,1.3,47.58,520.3,2388.15,8147.47,8.4919,0.03,395,2388,100.0,38.67,23.1872,34.0
5,128,-0.005,0.0002,100.0,518.67,642.35,1589.76,1404.39,14.62,21.61,553.89,2388.05,9074.18,1.3,47.41,521.77,2388.04,8151.24,8.3979,0.03,394,2388,100.0,38.86,23.315,141.0
60,41,0.0005,0.0002,100.0,518.67,642.5,1590.12,1404.31,14.62,21.61,554.33,2388.08,9050.83,1.3,47.3,521.46,2388.12,8135.94,8.4204,0.03,394,2388,100.0,38.9,23.322,131.0
98,103,0.0021,-0.0003,100.0,518.67,642.0,1589.82,1408.18,14.62,21.61,553.81,2388.03,9069.22,1.3,47.52,521.78,2388.07,8146.16,8.4346,0.03,394,2388,100.0,38.92,23.3236,53.0
53,192,-0.0026,0.0004,100.0,518.67,643.24,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100.0,38.44,23.1553,3.0
24,40,0.0049,0.0002,100.0,518.67,642.34,1581.68,1396.83,14.62,21.61,554.05,2388.06,9059.43,1.3,47.26,521.76,2388.02,8145.0,8.4201,0.03,394,2388,100.0,38.94,23.5132,107.0
69,181,0.0019,0.0,100.0,518.67,642.73,1589.07,1404.86,14.62,21.61,554.0,2388.09,9060.61,1.3,47.59,521.39,2388.13,8136.19,8.4084,0.03,392,2388,100.0,38.8,23.3663,181.0
100,24,0.0017,-0.0001,100.0,518.67,642.39,1582.67,1399.26,14.62,21.61,554.22,2388.06,9046.8,1.3,47.4,521.91,2388.06,8141.12,8.443,0.03,390,2388,100.0,38.94,23.2103,176.0
4,18,0.0002,-0.0002,100.0,518.67,642.36,1589.62,1403.75,14.62,21.61,554.23,2388.08,9047.81,1.3,47.52,521.96,2388.09,8132.26,8.4229,0.03,393,2388,100.0,39.01,23.2961,171.0
30,20,0.0012,-0.0004,100.0,518.67,641.87,1585.62,1395.66,14.62,21.61,554.89,2387.99,9069.05,1.3,47.08,522.08,2388.0,8140.29,8.4227,0.03,392,2388,100.0,39.11,23.4404,174.0
48,72,0.0024,-0.0003,100.0,518.67,642.08,1589.47,1400.71,14.62,21.6,554.59,2387.98,9065.25,1.3,47.2,521.78,2388.0,8145.02,8.3982,0.03,392,2388,100.0,39.03,23.3513,159.0
84,185,0.0015,-0.0001,100.0,518.67,642.95,1601.95,1419.03,14.62,21.61,552.56,2388.2,9066.42,1.3,47.71,521.15,2388.13,8133.8,8.4457,0.03,393,2388,100.0,38.64,23.1986,82.0
47,93,-0.002,-0.0004,100.0,518.67,642.21,1585.38,1402.2,14.62,21.61,554.08,2387.97,9064.29,1.3,47.47,522.31,2388.04,8147.24,8.3987,0.03,392,2388,100.0,39.0,23.4203,121.0
2,61,-0.0044,0.0001,100.0,518.67,642.41,1585.45,1399.71,14.62,21.61,555.08,2388.03,9057.02,1.3,47.09,522.69,2387.99,8135.88,8.4006,0.03,391,2388,100.0,39.04,23.2745,226.0
1,46,0.0003,0.0001,100.0,518.67,642.43,1588.29,1401.27,14.62,21.61,553.76,2388.06,9060.38,1.3,47.2,522.02,2388.08,8128.71,8.3977,0.03,393,2388,100.0,38.93,23.3745,146.0
94,216,-0.0043,-0.0002,100.0,518.67,642.69,1599.43,1413.25,14.62,21.61,552.8,2388.15,9095.81,1.3,47.7,521.06,2388.11,8163.88,8.4495,0.03,396,2388,100.0,38.5,23.1336,42.0
2,158,0.0014,0.0001,100.0,518.67,641.99,1586.95,1404.68,14.62,21.61,554.67,2388.02,9057.68,1.3,47.45,522.32,2388.03,8140.57,8.4324,0.03,392,2388,100.0,39.03,23.422,129.0
64,73,-0.0039,0.0002,100.0,518.67,642.39,1587.43,1405.09,14.62,21.61,552.78,2388.05,9055.76,1.3,47.24,522.12,2388.08,8138.83,8.4108,0.03,393,2388,100.0,38.91,23.3074,210.0
6,73,-0.0005,0.0003,100.0,518.67,643.07,1590.53,1410.2,14.62,21.61,552.74,2388.15,9042.42,1.3,47.7,521.03,2388.1,8123.17,8.4582,0.03,392,2388,100.0,38.64,23.1547,115.0
5,16,-0.0037,0.0004,100.0,518.67,641.56,1578.43,1390.29,14.62,21.61,555.11,2388.0,9065.46,1.3,47.08,522.24,2388.02,8144.59,8.4266,0.03,391,2388,100.0,39.12,23.4884,253.0
7,61,0.003,-0.0004,100.0,518.67,642.08,1586.13,1402.82,14.62,21.61,553.9,2387.98,9068.88,1.3,47.26,522.32,2388.02,8149.72,8.4018,0.03,392,2388,100.0,39.06,23.4476,198.0
49,74,-0.0,0.0002,100.0,518.67,642.55,1589.2,1417.38,14.62,21.61,553.6,2388.12,9042.44,1.3,47.61,520.96,2388.11,8123.81,8.4489,0.03,394,2388,100.0,38.67,23.3266,141.0
62,16,-0.0008,0.0004,100.0,518.67,642.49,1590.6,1415.43,14.62,21.61,553.46,2388.1,9055.03,1.3,47.61,521.4,2388.11,8132.83,8.4956,0.03,392,2388,100.0,38.81,23.2082,164.0
66,47,-0.0016,-0.0,100.0,518.67,642.95,1591.55,1408.93,14.62,21.61,553.15,2388.13,9062.54,1.3,47.43,521.36,2388.13,8137.68,8.4544,0.03,394,2388,100.0,38.74,23.2815,155.0
35,67,0.0008,0.0001,100.0,518.67,642.33,1592.88,1403.69,14.62,21.61,553.49,2388.13,9062.79,1.3,47.38,521.64,2388.06,8138.57,8.4278,0.03,392,2388,100.0,38.81,23.37,114.0
44,61,-0.0002,-0.0003,100.0,518.67,642.23,1583.35,1399.97,14.62,21.61,554.06,2388.01,9066.78,1.3,47.35,522.77,2388.01,8147.7,8.3747,0.03,392,2388,100.0,38.85,23.3342,131.0
100,100,-0.0013,-0.0002,100.0,518.67,642.35,1594.59,1404.4,14.62,21.61,552.82,2388.13,9066.9,1.3,47.68,521.05,2388.05,8141.88,8.4521,0.03,395,2388,100.0,38.76,23.2905,100.0
9,89,-0.0007,0.0003,100.0,518.67,642.21,1592.17,1399.66,14.62,21.61,554.21,2387.99,9071.3,1.3,47.15,522.37,2387.99,8148.86,8.3678,0.03,392,2388,100.0,39.03,23.3618,112.0
88,141,-0.0028,0.0004,100.0,518.67,642.59,1589.18,1412.52,14.62,21.61,553.49,2388.03,9082.11,1.3,47.48,521.16,2388.06,8160.8,8.4056,0.03,393,2388,100.0,38.76,23.186,72.0
82,40,0.0006,0.0002,100.0,518.67,642.21,1580.83,1401.8,14.62,21.61,554.97,2387.91,9070.2,1.3,47.21,521.88,2387.98,8147.8,8.4043,0.03,392,2388,100.0,39.13,23.4203,174.0
31,135,-0.0058,0.0005,100.0,518.67,641.56,1590.87,1401.49,14.62,21.61,554.2,2388.08,9058.74,1.3,47.33,521.61,2388.09,8140.09,8.4031,0.03,393,2388,100.0,38.72,23.4951,99.0
68,71,0.0015,0.0005,100.0,518.67,643.29,1592.88,1403.79,14.62,21.61,554.06,2388.08,9070.31,1.3,47.61,521.46,2388.06,8142.27,8.4057,0.03,393,2388,100.0,38.96,23.2672,128.0
9,46,0.0003,0.0002,100.0,518.67,642.02,1576.37,1403.72,14.62,21.61,554.78,2387.96,9062.07,1.3,47.24,523.04,2388.03,8143.48,8.4083,0.03,392,2388,100.0,38.85,23.4921,155.0
94,197,0.0017,-0.0003,100.0,518.67,642.85,1600.25,1410.05,14.62,21.61,552.6,2388.14,9077.84,1.3,47.7,520.99,2388.17,8155.23,8.4704,0.03,392,2388,100.0,38.66,23.1685,61.0
86,76,0.0002,-0.0001,100.0,518.67,642.63,1584.85,1405.48,14.62,21.61,553.53,2388.09,9056.33,1.3,47.49,522.42,2388.06,8140.06,8.4123,0.03,394,2388,100.0,38.92,23.3805,202.0
25,208,0.0011,-0.0,100.0,518.67,644.18,1596.8,1422.9,14.62,21.61,552.71,2388.12,9110.46,1.3,48.08,520.54,2388.15,8178.39,8.472,0.03,394,2388,100.0,38.48,23.2086,22.0
49,23,0.0013,-0.0002,100.0,518.67,642.27,1588.82,1408.5,14.62,21.61,553.57,2388.15,9035.05,1.3,47.2,521.44,2388.13,8128.59,8.4183,0.03,394,2388,100.0,38.89,23.3006,192.0
6,28,0.0024,0.0003,100.0,518.67,642.68,1590.93,1407.17,14.62,21.61,553.42,2388.13,9040.91,1.3,47.58,521.25,2388.13,8122.7,8.4252,0.03,394,2388,100.0,38.83,23.27,160.0
48,33,0.0013,-0.0001,100.0,518.67,642.27,1582.17,1398.03,14.62,21.61,554.42,2388.03,9059.03,1.3,47.24,522.48,2387.98,8142.09,8.4372,0.03,393,2388,100.0,38.91,23.3628,198.0
13,158,-0.0024,0.0001,100.0,518.67,643.17,1610.57,1427.79,14.62,21.61,552.3,2388.17,9131.0,1.3,48.07,520.74,2388.17,8208.97,8.5075,0.03,396,2388,100.0,38.58,23.1415,5.0
56,66,0.0037,-0.0003,100.0,518.67,643.23,1591.14,1413.59,14.62,21.61,553.66,2388.16,9050.09,1.3,47.57,521.52,2388.08,8139.44,8.472,0.03,393,2388,100.0,38.7,23.295,209.0
13,47,-0.0019,0.0004,100.0,518.67,642.14,1594.3,1402.37,14.62,21.61,553.34,2388.07,9057.28,1.3,47.35,521.81,2388.11,8139.45,8.4108,0.03,394,2388,100.0,38.74,23.3972,116.0
52,160,0.0018,-0.0,100.0,518.67,642.83,1595.43,1416.51,14.62,21.61,552.86,2388.16,9068.6,1.3,47.81,521.13,2388.18,8140.08,8.4704,0.03,394,2388,100.0,38.68,23.1648,53.0
91,90,0.001,-0.0002,100.0,518.67,642.84,1591.35,1415.55,14.62,21.61,553.25,2388.21,9048.74,1.3,47.8,520.67,2388.16,8134.14,8.4358,0.03,394,2388,100.0,38.83,23.2659,45.0
9,7,-0.0021,-0.0004,100.0,518.67,641.66,1584.33,1400.27,14.62,21.61,553.55,2388.04,9063.1,1.3,47.28,522.57,2388.01,8148.53,8.3917,0.03,392,2388,100.0,39.07,23.4575,194.0
