UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
71,100,-0.0008,-0.0002,100.0,518.67,642.86,1588.57,1405.57,14.62,21.61,553.52,2388.1,9055.76,1.3,47.34,521.67,2388.06,8125.87,8.4285,0.03,392,2388,100.0,38.81,23.2855,108.0
84,86,0.0002,0.0004,100.0,518.67,642.57,1586.84,1414.68,14.62,21.61,552.98,2388.12,9046.06,1.3,47.59,521.05,2388.16,8133.59,8.433,0.03,394,2388,100.0,38.83,23.2651,181.0
37,70,0.001,0.0004,100.0,518.67,642.64,1591.47,1410.36,14.62,21.61,554.07,2388.12,9041.24,1.3,47.48,521.62,2388.13,8124.59,8.4332,0.03,392,2388,100.0,39.08,23.3232,100.0
33,8,0.0003,0.0004,100.0,518.67,641.91,1581.19,1395.91,14.62,21.61,554.74,2388.03,9059.89,1.3,47.01,522.11,2387.98,8144.77,8.4009,0.03,391,2388,100.0,38.96,23.443,192.0
89,195,-0.0012,0.0004,100.0,518.67,643.12,1600.09,1419.15,14.62,21.61,552.23,2388.14,9073.76,1.3,47.74,520.25,2388.18,8149.0,8.5063,0.03,396,2388,100.0,38.52,23.1635,22.0
41,3,-0.004,-0.0004,100.0,518.67,642.2,1589.71,1398.08,14.62,21.61,554.91,2387.99,9068.64,1.3,47.45,522.07,2388.02,8143.22,8.4215,0.03,391,2388,100.0,38.95,23.3598,213.0
64,132,-0.005,-0.0002,100.0,518.67,642.99,1587.24,1404.91,14.62,21.61,553.38,2388.1,9064.86,1.3,47.43,521.07,2388.07,8137.64,8.4452,0.03,394,2388,100.0,38.84,23.3253,151.0
57,122,0.0009,-0.0002,100.0,518.67,643.09,1592.04,1423.27,14.62,21.61,551.75,2388.24,9035.58,1.3,47.94,520.23,2388.2,8117.83,8.5122,0.03,394,2388,100.0,38.35,23.251,15.0
96,39,-0.003,0.0001,100.0,518.67,642.3,1584.48,1402.96,14.62,21.61,554.32,2388.07,9044.67,1.3,47.33,521.74,2388.05,8132.04,8.4071,0.03,392,2388,100.0,39.08,23.3403,297.0
75,225,0.0041,0.0,100.0,518.67,643.53,1608.32,1429.83,14.62,21.61,551.68,2388.31,9030.3,1.3,48.08,519.61,2388.32,8107.23,8.5226,0.03,396,2388,100.0,38.52,23.0416,4.0
59,217,-0.001,-0.0001,100.0,518.67,642.34,1598.51,1418.95,14.62,21.61,551.86,2388.22,9063.76,1.3,47.86,519.86,2388.19,8136.29,8.4928,0.03,394,2388,100.0,38.58,23.1679,14.0
63,47,0.0003,0.0,100.0,518.67,642.6,1586.08,1406.3,14.62,21.61,553.84,2388.04,9061.69,1.3,47.48,521.57,2388.04,8139.11,8.4019,0.03,393,2388,100.0,38.9,23.3668,127.0
16,126,0.0014,-0.0005,100.0,518.67,642.91,1592.84,1416.83,14.62,21.61,553.63,2388.12,9056.23,1.3,47.56,520.71,2388.14,8129.17,8.4878,0.03,393,2388,100.0,38.57,23.3927,83.0
46,140,-0.001,-0.0005,100.0,518.67,642.49,1585.37,1402.27,14.62,21.61,554.1,2388.08,9063.03,1.3,47.43,521.92,2387.99,8138.68,8.3996,0.03,391,2388,100.0,38.89,23.4183,116.0
67,196,0.0006,-0.0001,100.0,518.67,642.85,1588.94,1408.38,14.62,21.61,553.55,2388.08,9071.54,1.3,47.56,521.18,2388.08,8146.68,8.4249,0.03,392,2388,100.0,38.92,23.2941,117.0
44,55,-0.0021,-0.0005,100.0,518.67,642.17,1581.51,1403.39,14.62,21.61,554.68,2388.04,9067.62,1.3,47.26,522.69,2388.04,8151.34,8.483,0.03,394,2388,100.0,38.91,23.3415,137.0
32,140,-0.0003,-0.0001,100.0,518.67,642.62,1595.38,1420.68,14.62,21.61,552.51,2388.16,9063.17,1.3,47.82,521.03,2388.2,8140.08,8.4586,0.03,394,2388,100.0,38.62,23.1936,51.0
77,86,-0.0026,0.0002,100.0,518.67,643.33,1592.79,1414.83,14.62,21.61,552.99,2388.15,9048.4,1.3,47.26,521.28,2388.16,8126.46,8.4295,0.03,394,2388,100.0,38.89,23.2344,68.0
50,104,0.0059,0.0004,100.0,518.67,642.36,1582.35,1405.23,14.62,21.61,553.76,2388.1,9072.74,1.3,47.67,521.29,2388.08,8146.65,8.4417,0.03,391,2388,100.0,39.01,23.2998,94.0
44,127,-0.0002,0.0003,100.0,518.67,642.63,1586.74,1410.69,14.62,21.61,553.82,2388.11,9062.7,1.3,47.34,521.56,2388.05,8148.35,8.4614,0.03,392,2388,100.0,38.54,23.3462,65.0
47,205,-0.0069,-0.0001,100.0,518.67,643.65,1604.96,1426.06,14.62,21.61,552.2,2388.16,9100.79,1.3,47.98,520.43,2388.15,8173.16,8.5473,0.03,396,2388,100.0,38.56,23.191,9.0
20,98,0.0006,0.0003,100.0,518.67,643.09,1596.53,1403.14,14.62,21.61,553.54,2388.15,9062.55,1.3,47.63,521.71,2388.08,8140.95,8.4485,0.03,393,2388,100.0,38.88,23.335,136.0
44,139,-0.0007,-0.0003,100.0,518.67,642.94,1593.56,1413.54,14.62,21.61,552.82,2388.14,9079.32,1.3,47.59,521.52,2388.1,8148.55,8.4509,0.03,393,2388,100.0,38.73,23.2686,53.0
96,217,0.0005,-0.0001,100.0,518.67,642.59,1587.44,1408.7,14.62,21.61,552.91,2388.1,9060.3,1.3,47.62,521.98,2388.14,8143.12,8.4416,0.03,391,2388,100.0,38.82,23.3539,119.0
17,184,-0.0012,0.0002,100.0,518.67,642.61,1590.64,1401.65,14.62,21.61,553.35,2388.0,9084.23,1.3,47.29,521.69,2388.02,8161.29,8.4398,0.03,393,2388,100.0,38.92,23.3142,92.0
48,187,-0.0001,-0.0002,100.0,518.67,642.62,1599.39,1413.47,14.62,21.61,554.13,2388.04,9118.25,1.3,47.52,521.57,2388.07,8191.67,8.4314,0.03,394,2388,100.0,38.78,23.3541,44.0
45,102,-0.0004,-0.0004,100.0,518.67,642.73,1591.97,1407.72,14.62,21.61,553.63,2388.08,9080.86,1.3,47.44,521.93,2388.02,8155.51,8.4191,0.03,393,2388,100.0,39.0,23.3907,56.0
67,290,0.0028,0.0004,100.0,518.67,643.37,1598.6,1411.52,14.62,21.61,551.88,2388.18,9072.3,1.3,47.87,520.34,2388.17,8142.28,8.501,0.03,395,2388,100.0,38.74,23.2099,23.0
44,109,-0.0013,0.0001,100.0,518.67,641.94,1587.18,1407.15,14.62,21.61,552.75,2388.08,9067.61,1.3,47.38,522.28,2388.02,8151.09,8.4523,0.03,393,2388,100.0,38.91,23.4133,83.0
28,57,0.0008,0.0001,100.0,518.67,642.0,1584.72,1396.69,14.62,21.61,553.53,2388.0,9067.19,1.3,47.28,522.09,2387.99,8141.57,8.4263,0.03,392,2388,100.0,38.9,23.3154,108.0
83,219,-0.0005,-0.0001,100.0,518.67,642.01,1592.91,1406.77,14.62,21.61,553.15,2388.13,9052.51,1.3,47.46,521.36,2388.14,8136.88,8.4422,0.03,393,2388,100.0,38.96,23.3801,74.0
17,213,-0.0019,0.0005,100.0,518.67,642.47,1587.09,1407.88,14.62,21.61,553.07,2388.03,9092.21,1.3,47.34,521.79,2388.07,8168.48,8.4359,0.03,395,2388,100.0,38.89,23.3755,63.0
87,116,0.0013,0.0005,100.0,518.67,642.93,1591.74,1402.2,14.62,21.61,552.62,2388.13,9062.98,1.3,47.68,520.76,2388.13,8142.59,8.4568,0.03,392,2388,100.0,38.84,23.1955,62.0
31,211,0.001,0.0002,100.0,518.67,643.26,1604.58,1427.97,14.62,21.61,552.47,2388.22,9046.26,1.3,48.01,520.53,2388.22,8123.03,8.5038,0.03,396,2388,100.0,38.57,23.2898,23.0
25,196,0.0037,0.0002,100.0,518.67,643.42,1595.44,1413.03,14.62,21.61,551.54,2388.12,9093.5,1.3,47.83,520.8,2388.19,8167.79,8.4853,0.03,394,2388,100.0,38.43,23.094,34.0
67,176,-0.001,0.0005,100.0,518.67,642.8,1585.62,1409.53,14.62,21.61,553.58,2388.11,9072.62,1.3,47.48,521.19,2388.08,8142.89,8.4629,0.03,395,2388,100.0,38.88,23.3587,137.0
23,122,-0.0012,0.0004,100.0,518.67,642.9,1595.64,1422.23,14.62,21.61,553.62,2388.2,9049.1,1.3,47.64,520.97,2388.14,8132.97,8.4647,0.03,391,2388,100.0,38.48,23.2529,46.0
28,85,0.0018,-0.0005,100.0,518.67,642.87,1586.61,1393.44,14.62,21.61,553.76,2388.07,9063.46,1.3,47.14,521.98,2388.03,8141.92,8.4041,0.03,392,2388,100.0,38.78,23.3571,80.0
71,104,0.0009,0.0005,100.0,518.67,642.94,1587.21,1411.37,14.62,21.61,553.26,2388.11,9056.68,1.3,47.58,521.76,2388.09,8138.65,8.4226,0.03,393,2388,100.0,38.85,23.3277,104.0
55,162,0.0,-0.0004,100.0,518.67,643.19,1592.88,1412.84,14.62,21.61,552.66,2388.07,9110.28,1.3,47.69,521.01,2388.12,8183.57,8.4757,0.03,393,2388,100.0,38.71,23.2162,31.0
91,69,0.0016,-0.0002,100.0,518.67,642.89,1587.61,1412.75,14.62,21.61,552.9,2388.12,9053.58,1.3,47.79,520.9,2388.13,8129.55,8.4491,0.03,394,2388,100.0,38.73,23.1435,66.0
93,74,0.0007,0.0003,100.0,518.67,642.45,1580.14,1402.48,14.62,21.61,553.43,2388.08,9064.92,1.3,47.43,522.07,2388.02,8138.76,8.4324,0.03,391,2388,100.0,38.83,23.4194,81.0
30,157,-0.0006,0.0003,100.0,518.67,642.61,1595.7,1406.4,14.62,21.61,553.35,2388.13,9058.52,1.3,47.58,520.86,2388.16,8135.51,8.4695,0.03,393,2388,100.0,38.73,23.2119,37.0
89,45,-0.001,0.0004,100.0,518.67,641.81,1579.99,1396.67,14.62,21.61,554.07,2388.05,9049.61,1.3,47.22,522.39,2388.02,8133.29,8.4157,0.03,393,2388,100.0,39.08,23.4287,172.0
56,174,-0.0021,-0.0003,100.0,518.67,642.63,1590.38,1416.95,14.62,21.61,552.75,2388.1,9076.64,1.3,47.66,521.25,2388.11,8145.91,8.4507,0.03,395,2388,100.0,38.68,23.2352,101.0
89,51,0.0005,-0.0001,100.0,518.67,642.3,1586.23,1398.84,14.62,21.61,554.24,2388.0,9048.59,1.3,47.32,521.65,2388.07,8128.78,8.3858,0.03,392,2388,100.0,39.01,23.4709,166.0
51,134,-0.0019,-0.0001,100.0,518.67,642.66,1587.71,1399.25,14.62,21.61,554.62,2388.04,9088.63,1.3,47.41,522.49,2388.01,8164.23,8.4242,0.03,392,2388,100.0,38.76,23.4354,79.0
32,129,-0.0046,0.0004,100.0,518.67,643.15,1594.26,1413.96,14.62,21.61,552.83,2388.15,9060.17,1.3,47.81,520.73,2388.12,8133.86,8.4635,0.03,393,2388,100.0,38.52,23.2761,62.0
77,12,0.0027,0.0,100.0,518.67,642.3,1591.82,1406.0,14.62,21.61,553.9,2388.09,9049.8,1.3,47.34,522.05,2388.09,8127.33,8.429,0.03,391,2388,100.0,38.89,23.1751,142.0
23,57,0.0016,-0.0005,100.0,518.67,642.81,1589.05,1408.23,14.62,21.61,553.9,2388.11,9044.7,1.3,47.51,521.5,2388.18,8128.03,8.4513,0.03,392,2388,100.0,38.97,23.2787,111.0
7,213,0.0008,-0.0001,100.0,518.67,642.51,1599.51,1414.91,14.62,21.61,553.05,2388.12,9068.6,1.3,47.96,521.05,2388.11,8147.45,8.4807,0.03,395,2388,100.0,38.56,23.1737,46.0
30,37,0.0021,-0.0002,100.0,518.67,642.22,1583.19,1392.92,14.62,21.61,555.34,2387.99,9055.9,1.3,47.31,522.26,2387.99,8143.49,8.4177,0.03,392,2388,100.0,39.11,23.4552,157.0
42,86,-0.0012,0.0004,100.0,518.67,642.39,1582.91,1407.56,14.62,21.61,553.73,2388.1,9064.32,1.3,47.49,522.01,2388.09,8143.39,8.4255,0.03,393,2388,100.0,39.06,23.3156,110.0
13,102,0.0008,-0.0001,100.0,518.67,642.65,1591.57,1417.22,14.62,21.61,553.56,2388.05,9066.89,1.3,47.48,521.41,2388.13,8144.01,8.4534,0.03,394,2388,100.0,38.87,23.3309,61.0
1,168,-0.0043,0.0002,100.0,518.67,642.68,1591.19,1415.7,14.62,21.61,552.09,2388.22,9036.35,1.3,47.84,520.78,2388.19,8124.44,8.4925,0.03,393,2388,100.0,38.76,23.277,24.0
40,1,0.0012,0.0,100.0,518.67,642.71,1594.14,1412.72,14.62,21.61,552.9,2388.08,9051.76,1.3,47.59,521.25,2388.07,8134.87,8.4417,0.03,394,2388,100.0,38.61,23.2017,187.0
69,189,-0.0011,0.0002,100.0,518.67,643.06,1586.8,1412.01,14.62,21.61,554.12,2388.07,9055.54,1.3,47.5,521.5,2388.06,8140.36,8.4388,0.03,393,2388,100.0,38.9,23.283,173.0
53,80,-0.0009,-0.0001,100.0,518.67,642.53,1584.9,1410.08,14.62,21.61,554.2,2388.09,9069.25,1.3,47.29,521.74,2388.09,8142.49,8.4569,0.03,393,2388,100.0,38.81,23.2529,115.0
100,11,-0.0011,-0.0005,100.0,518.67,642.38,1587.75,1403.69,14.62,21.61,553.43,2388.02,9062.92,1.3,47.46,522.23,2388.02,8146.18,8.3973,0.03,393,2388,100.0,39.04,23.4191,189.0
38,86,0.0016,-0.0004,100.0,518.67,643.23,1584.84,1407.81,14.62,21.61,552.76,2388.1,9057.41,1.3,47.57,521.2,2388.1,8133.92,8.4246,0.03,393,2388,100.0,38.73,23.2219,108.0
80,142,0.0022,-0.0,100.0,518.67,642.68,1591.87,1414.75,14.62,21.61,553.29,2388.09,9093.08,1.3,47.58,521.27,2388.09,8165.19,8.4473,0.03,394,2388,100.0,38.6,23.1564,43.0
35,133,-0.0016,-0.0001,100.0,518.67,643.39,1591.42,1412.79,14.62,21.61,553.46,2388.1,9064.62,1.3,47.84,521.14,2388.1,8145.45,8.4597,0.03,393,2388,100.0,38.89,23.1164,48.0
88,148,-0.0032,0.0002,100.0,518.67,642.2,1593.18,1404.42,14.62,21.61,553.12,2388.05,9088.58,1.3,47.54,521.4,2388.07,8161.49,8.426,0.03,394,2388,100.0,38.86,23.3132,65.0
76,170,0.0005,-0.0004,100.0,518.67,643.21,1599.05,1417.72,14.62,21.61,552.12,2388.2,9053.99,1.3,47.79,521.27,2388.17,8131.63,8.4952,0.03,395,2388,100.0,38.76,23.1824,40.0
91,15,0.0002,0.0004,100.0,518.67,642.05,1585.14,1410.76,14.62,21.61,553.69,2388.16,9047.24,1.3,47.81,521.34,2388.1,8126.08,8.4091,0.03,393,2388,100.0,38.82,23.2275,120.0
95,197,0.0011,0.0001,100.0,518.67,643.02,1589.01,1402.16,14.62,21.61,553.63,2388.08,9078.29,1.3,47.66,521.72,2388.06,8156.08,8.4606,0.03,393,2388,100.0,38.96,23.3095,86.0
90,137,0.0023,-0.0001,100.0,518.67,643.24,1598.25,1416.45,14.62,21.61,552.18,2388.2,9044.15,1.3,47.71,520.6,2388.24,8115.81,8.4928,0.03,395,2388,100.0,38.77,23.2155,17.0
18,182,0.0031,-0.0002,100.0,518.67,643.06,1608.95,1417.2,14.62,21.61,552.84,2388.08,9170.17,1.3,47.81,520.56,2388.07,8228.09,8.5002,0.03,395,2388,100.0,38.74,23.1709,13.0
50,86,-0.0006,0.0001,100.0,518.67,642.6,1589.77,1408.59,14.62,21.61,553.28,2388.06,9064.35,1.3,47.45,521.41,2388.12,8143.7,8.4459,0.03,393,2388,100.0,39.05,23.3112,112.0
7,35,-0.0055,0.0003,100.0,518.67,642.67,1591.02,1409.12,14.62,21.61,554.6,2387.99,9065.34,1.3,47.3,522.72,2387.96,8152.36,8.4014,0.03,392,2388,100.0,39.14,23.3942,224.0
17,219,-0.0006,0.0004,100.0,518.67,642.67,1588.2,1409.23,14.62,21.61,553.24,2388.06,9108.83,1.3,47.36,521.73,2388.02,8179.1,8.4623,0.03,394,2388,100.0,38.83,23.2798,57.0
93,89,0.0007,-0.0001,100.0,518.67,642.46,1590.6,1408.35,14.62,21.61,554.44,2388.02,9058.17,1.3,47.47,522.15,2388.08,8140.85,8.4206,0.03,392,2388,100.0,38.96,23.2839,66.0
40,32,0.0009,-0.0001,100.0,518.67,643.13,1590.3,1412.57,14.62,21.61,554.36,2388.14,9064.1,1.3,47.71,521.51,2388.13,8139.1,8.4438,0.03,393,2388,100.0,38.78,23.3247,156.0
25,171,-0.0028,-0.0002,100.0,518.67,642.56,1588.49,1410.0,14.62,21.61,552.9,2388.13,9073.13,1.3,47.62,520.9,2388.15,8146.61,8.4526,0.03,395,2388,100.0,38.64,23.1895,59.0
44,115,-0.0033,-0.0001,100.0,518.67,642.6,1591.42,1408.59,14.62,21.61,553.49,2388.02,9070.93,1.3,47.38,522.13,2388.02,8148.99,8.4559,0.03,392,2388,100.0,38.8,23.4512,77.0
84,75,-0.0032,-0.0005,100.0,518.67,642.64,1586.0,1405.67,14.62,21.61,553.66,2388.16,9052.9,1.3,47.6,521.55,2388.13,8128.41,8.4556,0.03,393,2388,100.0,38.77,23.2913,192.0
1,36,-0.0004,-0.0002,100.0,518.67,642.54,1581.72,1405.54,14.62,21.61,554.53,2388.01,9044.56,1.3,47.25,522.32,2388.04,8132.48,8.4246,0.03,392,2388,100.0,38.86,23.4308,156.0
66,164,0.0022,0.0005,100.0,518.67,643.31,1598.15,1420.32,14.62,21.61,551.87,2388.21,9065.5,1.3,47.78,520.12,2388.2,8143.8,8.5046,0.03,397,2388,100.0,38.57,23.2115,38.0
28,161,-0.0023,-0.0001,100.0,518.67,643.6,1594.0,1426.37,14.62,21.61,551.52,2388.18,9089.03,1.3,48.15,519.94,2388.22,8154.17,8.5019,0.03,396,2388,100.0,38.43,23.2617,4.0
46,112,0.0012,0.0002,100.0,518.67,642.11,1588.49,1405.23,14.62,21.61,553.52,2388.04,9052.49,1.3,47.32,522.33,2388.03,8141.14,8.4228,0.03,392,2388,100.0,38.85,23.3221,144.0
58,63,0.0011,-0.0004,100.0,518.67,642.68,1592.5,1406.59,14.62,21.61,553.21,2388.12,9068.94,1.3,47.48,521.52,2388.08,8143.22,8.4382,0.03,393,2388,100.0,39.1,23.3847,84.0
64,186,0.0002,-0.0002,100.0,518.67,642.77,1591.07,1410.67,14.62,21.61,552.77,2388.1,9058.16,1.3,47.69,520.69,2388.05,8148.24,8.4309,0.03,393,2388,100.0,38.82,23.1512,97.0
100,165,0.001,0.0004,100.0,518.67,643.23,1599.78,1417.44,14.62,21.61,552.29,2388.17,9057.78,1.3,47.82,520.31,2388.19,8146.01,8.4663,0.03,395,2388,100.0,38.41,23.0551,35.0
79,149,0.0014,0.0,100.0,518.67,643.15,1586.4,1412.43,14.62,21.61,552.84,2388.06,9065.87,1.3,47.5,521.74,2388.08,8146.63,8.4397,0.03,392,2388,100.0,38.95,23.3553,50.0
31,3,0.0029,-0.0002,100.0,518.67,642.49,1585.07,1394.99,14.62,21.61,554.23,2388.0,9055.34,1.3,47.1,522.68,2388.01,8140.79,8.4159,0.03,391,2388,100.0,39.05,23.3977,231.0
36,49,-0.0018,0.0,100.0,518.67,642.15,1589.41,1405.5,14.62,21.61,553.6,2388.08,9063.37,1.3,47.41,521.8,2388.09,8136.9,8.4304,0.03,394,2388,100.0,38.88,23.2562,109.0
25,152,-0.0009,-0.0003,100.0,518.67,642.53,1586.06,1412.11,14.62,21.61,553.48,2388.14,9059.9,1.3,47.72,521.4,2388.13,8138.89,8.4619,0.03,393,2388,100.0,38.61,23.3595,78.0
20,34,-0.0004,-0.0001,100.0,518.67,642.68,1594.78,1400.07,14.62,21.61,553.27,2388.07,9063.98,1.3,47.57,521.35,2388.05,8135.04,8.4479,0.03,393,2388,100.0,38.78,23.23,200.0
21,186,-0.0008,-0.0,100.0,518.67,643.18,1596.2,1424.98,14.62,21.61,552.11,2388.13,9140.98,1.3,48.02,520.19,2388.1,8206.42,8.5151,0.03,395,2388,100.0,38.63,23.1031,9.0
43,191,-0.0005,0.0002,100.0,518.67,643.36,1609.12,1430.8,14.62,21.61,551.33,2388.26,9045.49,1.3,47.96,520.3,2388.23,8116.69,8.4809,0.03,395,2388,100.0,38.47,23.1846,16.0
85,31,0.0024,-0.0,100.0,518.67,642.45,1591.3,1406.62,14.62,21.61,554.27,2388.06,9055.39,1.3,47.37,522.02,2388.1,8125.81,8.404,0.03,394,2388,100.0,38.89,23.4098,157.0
82,67,-0.0025,0.0004,100.0,518.67,642.05,1589.69,1404.68,14.62,21.61,554.36,2388.01,9069.14,1.3,47.32,522.25,2387.96,8146.94,8.3854,0.03,391,2388,100.0,39.1,23.3498,147.0
15,6,-0.0006,-0.0003,100.0,518.67,641.81,1586.84,1395.7,14.62,21.61,554.47,2387.97,9061.09,1.3,47.15,522.62,2387.98,8141.56,8.3864,0.03,391,2388,100.0,39.14,23.5058,201.0
42,14,0.0012,-0.0002,100.0,518.67,641.6,1584.05,1407.37,14.62,21.61,554.72,2388.02,9057.99,1.3,47.19,521.55,2388.04,8146.8,8.3964,0.03,393,2388,100.0,39.06,23.4565,182.0
16,47,0.0011,-0.0003,100.0,518.67,642.62,1598.58,1411.15,14.62,21.61,552.68,2388.12,9063.96,1.3,47.68,521.12,2388.15,8135.66,8.4197,0.03,394,2388,100.0,38.71,23.2019,162.0
96,33,0.0019,-0.0,100.0,518.67,642.57,1586.94,1398.36,14.62,21.61,554.25,2388.1,9058.49,1.3,47.26,522.28,2388.09,8136.58,8.4244,0.03,391,2388,100.0,39.0,23.3649,303.0
67,313,0.0009,-0.0003,100.0,518.67,643.57,1599.78,1424.96,14.62,21.61,551.3,2388.29,9074.14,1.3,48.28,520.29,2388.21,8146.04,8.5668,0.03,397,2388,100.0,38.45,23.1288,0.0
46,158,-0.0051,0.0004,100.0,518.67,642.65,1584.83,1398.19,14.62,21.61,553.94,2388.04,9054.0,1.3,47.54,521.43,2388.07,8139.3,8.4519,0.03,391,2388,100.0,38.83,23.2787,98.0
92,103,-0.0009,-0.0004,100.0,518.67,642.27,1591.58,1399.17,14.62,21.61,553.33,2388.07,9061.17,1.3,47.5,521.72,2388.09,8140.93,8.4137,0.03,393,2388,100.0,38.88,23.324,238.0
8,30,0.0004,0.0003,100.0,518.67,643.08,1588.55,1400.07,14.62,21.61,552.45,2388.08,9044.89,1.3,47.59,521.26,2388.14,8121.13,8.4222,0.03,393,2388,100.0,38.81,23.3215,120.0
89,165,-0.0011,-0.0005,100.0,518.67,643.01,1590.95,1412.88,14.62,21.61,552.69,2388.14,9056.34,1.3,47.45,520.71,2388.16,8140.85,8.4619,0.03,395,2388,100.0,38.88,23.3177,52.0
75,141,-0.0012,-0.0001,100.0,518.67,643.54,1595.67,1412.7,14.62,21.61,552.51,2388.21,9040.49,1.3,47.72,521.09,2388.16,8119.47,8.4606,0.03,394,2388,100.0,38.83,23.2144,88.0
75,31,-0.0029,-0.0004,100.0,518.67,642.37,1585.53,1413.3,14.62,21.61,553.24,2388.15,9049.49,1.3,47.57,521.37,2388.1,8118.49,8.3968,0.03,392,2388,100.0,38.73,23.3385,198.0
73,26,0.0004,-0.0005,100.0,518.67,642.24,1589.12,1412.92,14.62,21.61,553.06,2388.08,9042.75,1.3,47.39,521.46,2388.13,8125.87,8.4508,0.03,393,2388,100.0,38.78,23.3176,187.0
79,131,0.0029,0.0001,100.0,518.67,642.0,1588.48,1405.16,14.62,21.61,553.02,2388.07,9068.11,1.3,47.39,522.33,2388.05,8145.06,8.4254,0.03,391,2388,100.0,38.68,23.3508,68.0
83,245,0.0015,-0.0003,100.0,518.67,642.18,1590.14,1414.33,14.62,21.61,552.45,2388.14,9050.45,1.3,47.84,521.21,2388.14,8137.1,8.4425,0.03,394,2388,100.0,38.94,23.3041,48.0
12,5,0.0064,-0.0002,100.0,518.67,642.81,1584.77,1410.35,14.62,21.61,553.07,2388.06,9045.8,1.3,47.68,521.47,2388.11,8126.65,8.4478,0.03,393,2388,100.0,39.04,23.3366,165.0
99,110,-0.0021,0.0002,100.0,518.67,642.51,1591.79,1410.84,14.62,21.61,553.76,2388.12,9054.64,1.3,47.42,521.6,2388.05,8138.76,8.468,0.03,391,2388,100.0,38.85,23.3668,75.0
67,266,-0.0021,0.0003,100.0,518.67,642.88,1591.87,1417.61,14.62,21.61,552.65,2388.13,9075.09,1.3,47.81,520.66,2388.19,8146.29,8.4568,0.03,395,2388,100.0,38.73,23.1815,47.0
79,141,0.0035,0.0002,100.0,518.67,642.27,1586.0,1415.1,14.62,21.61,553.24,2388.04,9066.99,1.3,47.6,521.43,2388.05,8150.93,8.4561,0.03,393,2388,100.0,38.76,23.2832,58.0
17,207,0.0043,-0.0004,100.0,518.67,642.67,1586.55,1409.62,14.62,21.61,553.24,2388.05,9090.05,1.3,47.5,521.67,2388.09,8168.73,8.4357,0.03,394,2388,100.0,38.72,23.327,69.0
48,109,0.0013,-0.0001,100.0,518.67,642.96,1577.68,1399.29,14.62,21.61,554.29,2388.02,9072.5,1.3,47.33,522.05,2388.02,8157.56,8.3975,0.03,392,2388,100.0,39.04,23.4283,122.0
11,238,-0.003,0.0002,100.0,518.67,643.27,1607.24,1426.44,14.62,21.61,550.55,2388.18,9150.92,1.3,48.04,520.18,2388.12,8214.81,8.5121,0.03,396,2388,100.0,38.33,23.1283,2.0
74,92,0.0005,0.0,100.0,518.67,642.0,1580.91,1401.69,14.62,21.61,553.65,2388.05,9059.57,1.3,47.32,521.77,2388.05,8141.35,8.4433,0.03,391,2388,100.0,38.92,23.332,74.0
22,113,-0.0011,0.0005,100.0,518.67,643.22,1589.21,1417.75,14.62,21.61,553.41,2388.17,9048.13,1.3,47.91,521.39,2388.15,8126.58,8.4792,0.03,396,2388,100.0,38.66,23.1672,89.0
86,120,-0.0003,0.0001,100.0,518.67,642.23,1591.3,1406.47,14.62,21.61,554.14,2388.02,9058.07,1.3,47.49,521.46,2388.07,8139.78,8.4462,0.03,392,2388,100.0,38.75,23.261,158.0
52,122,0.0003,-0.0002,100.0,518.67,642.76,1590.9,1411.42,14.62,21.61,553.34,2388.11,9053.81,1.3,47.64,521.2,2388.1,8136.35,8.4444,0.03,393,2388,100.0,38.64,23.3309,91.0
51,46,-0.002,0.0004,100.0,518.67,642.59,1580.8,1393.9,14.62,21.61,554.99,2388.02,9071.14,1.3,47.11,522.11,2387.95,8149.89,8.4039,0.03,391,2388,100.0,39.16,23.3419,167.0
18,1,-0.0016,0.0005,100.0,518.67,642.49,1582.95,1401.6,14.62,21.61,554.59,2387.95,9061.3,1.3,47.19,521.41,2387.99,8142.8,8.3861,0.03,393,2388,100.0,39.06,23.4234,194.0
68,96,0.0017,-0.0,100.0,518.67,642.84,1588.55,1410.32,14.62,21.6,553.37,2388.09,9069.47,1.3,47.45,521.84,2388.01,8150.88,8.4419,0.03,392,2388,100.0,38.85,23.285,103.0
13,121,-0.0047,-0.0002,100.0,518.67,643.06,1594.49,1420.97,14.62,21.61,552.88,2388.06,9082.8,1.3,47.57,521.14,2388.1,8155.25,8.4502,0.03,394,2388,100.0,38.69,23.2251,42.0
40,114,-0.0022,-0.0002,100.0,518.67,643.35,1596.76,1410.8,14.62,21.61,553.02,2388.17,9071.91,1.3,47.6,520.68,2388.11,8144.87,8.4579,0.03,395,2388,100.0,38.74,23.204,74.0
48,2,0.0033,-0.0,100.0,518.67,642.06,1581.14,1401.49,14.62,21.61,554.11,2387.98,9065.1,1.3,47.26,522.48,2387.99,8144.72,8.4182,0.03,394,2388,100.0,39.0,23.3808,229.0
